company,tier,job_count,avg_salary,median_salary,avg_experience,disclosed_salary_count,top_skills,salary_data_note
SmartlyHR ( a unit of Keyquest Technologies Pvt Ltd ),Startup/Other,1,10.98,10.98,3.5,0,"Machine Learning, SQL, Python, R",estimated_only
Smartdrive Systems India Pvt Ltd.,Startup/Other,1,15.34,15.34,6.5,0,"SQL, Java, MongoDB, NoSQL",estimated_only
Smartapp,Startup/Other,1,10.99,10.99,5.0,0,"Data Modeling, Agile",estimated_only
Smart Source,Startup/Other,1,19.36,19.36,8.0,0,Snowflake,estimated_only
SmallDay IT Services Pvt. Ltd.,Startup/Other,1,10.71,10.71,4.0,0,"Java, Python, AWS",estimated_only
Skysystems.ai,Startup/Other,1,22.14,22.14,17.0,0,,estimated_only
Skyleaf Consultants,Startup/Other,1,15.41,15.41,5.5,0,"Communication, Statistics",estimated_only
Skillmine Technology Consulting Pvt. Ltd.,Startup/Other,1,17.71,17.71,7.5,0,"ETL, Kafka, Python, Spark",estimated_only
Skill Lync,Startup/Other,1,6.21,6.21,3.0,0,Communication,estimated_only
SkilFil Consultants,Startup/Other,1,18.77,18.77,6.5,0,"Spark, Communication, Azure, SQL, Python",estimated_only
Singular,Startup/Other,1,14.5,14.5,5.5,0,,estimated_only
SimplyFI Softech India Pvt. Ltd.,Startup/Other,1,16.88,16.88,6.0,0,"Machine Learning, Python",estimated_only
Simply Vyapar Apps Private Limited,Startup/Other,1,10.77,10.77,3.5,0,"Data Visualization, SQL",estimated_only
Simpl,Startup/Other,1,6.58,6.58,3.0,0,NoSQL,estimated_only
Ams Human Resources Pvt Ltd,Startup/Other,1,24.7,24.7,8.5,0,Python,estimated_only
Sonus Networks India Pvt.Ltd,Startup/Other,1,15.72,15.72,5.5,0,C++,estimated_only
Solytics Partners Private Limited,Startup/Other,1,15.99,15.99,5.5,0,Python,estimated_only
Solutions Infini Technologies - Kaleyra,Startup/Other,1,18.08,18.08,5.5,0,"NoSQL, MongoDB, Communication, SQL, Python",estimated_only
Solera Inc.,Startup/Other,1,9.39,9.39,4.5,0,"Tableau, SQL, Power BI",estimated_only
Equifax Credit Information Services Pvt Ltd,Product,1,12.65,12.65,4.5,0,SAS,estimated_only
Epergne Solutions,Startup/Other,1,17.16,17.16,6.5,0,"NoSQL, Spark, Communication, Tableau, SQL",estimated_only
Enrich talents,Startup/Other,1,7.74,7.74,2.0,0,"Spark, Statistics, Excel",estimated_only
Enhops,Startup/Other,1,15.42,15.42,7.5,0,"Azure, Power BI",estimated_only
Enfys Technologies,Startup/Other,1,15.76,15.76,7.5,0,"SQL, Java, Python, Spark",estimated_only
Employers4Employees,Startup/Other,1,25.08,25.08,16.0,0,"SQL, Pandas, Spark",estimated_only
Emblaze Solutions,Startup/Other,1,17.14,17.14,5.5,0,"Python, Spark, Azure, SQL, Scala",estimated_only
Embitel,Startup/Other,1,9.84,9.84,3.5,0,Data Visualization,estimated_only
Elixir Web Solutions,Startup/Other,1,9.9,9.9,4.5,0,"Machine Learning, NLP, Python",estimated_only
Softtek,Startup/Other,1,10.03,10.03,4.5,0,"Machine Learning, C++, Java, Python",estimated_only
SnapSeaarch,Product,1,12.42,12.42,4.5,0,"SQL, Python",estimated_only
St. JohnÃ¢Â?Â?s Research Institute,Startup/Other,1,6.91,6.91,1.5,0,"Machine Learning, Statistics, R",estimated_only
Sriiom Human Resource Solutions LLP,Startup/Other,1,6.23,6.23,2.0,0,,estimated_only
Squadcast,Startup/Other,1,17.55,17.55,5.5,0,Machine Learning,estimated_only
SpotDraft,Startup/Other,1,7.16,7.16,3.0,0,"Machine Learning, Python",estimated_only
Splenta Systems Pvt Ltd,Startup/Other,1,15.74,15.74,7.5,0,,estimated_only
Spiceworks,Startup/Other,1,3.8,3.8,1.0,0,"Tableau, Python, AWS",estimated_only
Spencer N Hills Consulting Pvt Ltd,Startup/Other,1,28.25,28.25,14.0,0,"Machine Learning, Python",estimated_only
Spectral Consultants -Search and Recruitments Firm,Startup/Other,1,11.19,11.19,5.0,0,"Machine Learning, SQL, Python, R",estimated_only
Source To Win Consultancy,Startup/Other,1,10.1,10.1,4.5,0,"NoSQL, MongoDB, Spark, SQL, Python",estimated_only
Apnaklub,Startup/Other,1,6.94,6.94,2.0,0,"GCP, Machine Learning, Communication, SQL, Python",estimated_only
Apna Recruiter,Startup/Other,1,10.3,10.3,3.5,0,SQL,estimated_only
Antuit Inc.,Startup/Other,1,17.2,17.2,5.5,0,"Azure, AWS",estimated_only
Anixter,Startup/Other,1,9.63,9.63,5.0,0,Excel,estimated_only
Aniruddha Dutta,Startup/Other,1,9.97,9.97,4.5,0,,estimated_only
Anar App Private Limited,Startup/Other,1,9.51,9.51,4.0,0,Java,estimated_only
Analyttica Datalab Pvt. Ltd.,Startup/Other,1,4.0,4.0,0.0,0,,estimated_only
Streamhub,Startup/Other,1,7.48,7.48,2.5,0,"GCP, Machine Learning, NoSQL, MongoDB, Spark",estimated_only
Stratosphere IT Services Pvt. Ltd.,Startup/Other,1,21.89,21.89,14.5,0,ETL,estimated_only
Caprus IT Private Limited,Startup/Other,1,18.5,18.5,7.5,0,"Python, Spark",estimated_only
Capleo Global,Startup/Other,1,17.37,17.37,7.5,0,"SQL, Python, Spark",estimated_only
CapFloat Financial Services,Startup/Other,1,6.57,6.57,3.0,0,,estimated_only
Cantik technologies pvt ltd,Startup/Other,1,10.34,10.34,4.5,0,"Data Visualization, Tableau",estimated_only
Candid Recruitments,Startup/Other,1,22.02,22.02,10.0,0,,estimated_only
Canalys,Startup/Other,1,6.74,6.74,1.5,0,,estimated_only
Camp Dresser and McKee (India) Pvt Ltd,Startup/Other,1,15.35,15.35,5.5,0,"Tableau, Python, Machine Learning, AWS",estimated_only
CSG,Startup/Other,1,9.38,9.38,4.5,0,,estimated_only
ElasticRun,Startup/Other,1,15.43,15.43,7.5,0,,estimated_only
Elanco,Startup/Other,1,12.04,12.04,4.0,0,Machine Learning,estimated_only
EiC Tech Sys,Startup/Other,1,10.25,10.25,4.5,0,Python,estimated_only
Edureka!,Startup/Other,1,11.85,11.85,3.5,0,Spark,estimated_only
Stalwart Management Consulting,Startup/Other,1,21.97,21.97,10.0,0,"C++, Git",estimated_only
St. John’s Research Institute,Startup/Other,1,7.24,7.24,2.0,0,Python,estimated_only
TEOCO Software,Startup/Other,1,7.05,7.05,3.0,0,"SQL, Python, Statistics, R",estimated_only
TENSORIOT SOFTWARE SERVICES PRIVATE LIMITED,Startup/Other,1,11.08,11.08,4.5,0,"Python, AWS",estimated_only
TEKARCH TECHNOLOGY PRIVATE LIMITED,Startup/Other,1,10.84,10.84,3.5,0,"GCP, SQL",estimated_only
TATA INDUSTRIES LIMITED-TATA INSIGHTS AND QUANTS DIVISON,Startup/Other,1,10.05,10.05,4.5,0,,estimated_only
TAMCHERRY TECHNOLOGIES PRIVATE LIMITED,Startup/Other,1,11.28,11.28,3.5,0,"Machine Learning, Spark, Azure, Python, AWS",estimated_only
TALENTOLA SOLUTIONS PRIVATE LIMITED,Product,1,20.75,20.75,5.5,0,"NumPy, Pandas, Git, Python, AWS",estimated_only
TALENTICO CONSULTANCY SERVICES,Startup/Other,1,16.68,16.68,6.5,0,"GCP, SQL, Python, Spark",estimated_only
TALENTHUT FREELANCE NETWORK LLP,Startup/Other,1,17.99,17.99,6.5,0,"Agile, Spark, Azure, SQL, Databricks",estimated_only
TALENT MAX HR & MANAGEMENT CONSULTANTS,Startup/Other,1,22.44,22.44,10.5,0,"SQL, Agile",estimated_only
TAAL Tech India Private Limited,Startup/Other,1,22.21,22.21,12.5,0,Git,estimated_only
Synergy Innovation,Startup/Other,1,26.69,26.69,14.0,0,"ETL, SQL, Azure, Spark",estimated_only
Synamedia,Startup/Other,1,6.73,6.73,2.0,0,,estimated_only
Sutherland,Startup/Other,1,16.73,16.73,8.0,0,"ETL, Azure",estimated_only
Sunstream,Startup/Other,1,6.46,6.46,2.0,0,"Communication, Excel",estimated_only
Success Booster,Startup/Other,1,25.13,25.13,15.5,0,"Machine Learning, NLP",estimated_only
String Bio,Startup/Other,1,12.38,12.38,4.5,0,"Machine Learning, C++",estimated_only
TLG,Startup/Other,1,14.9,14.9,7.0,0,"GCP, Tableau, Excel",estimated_only
TIMS SOLUTIONS PRIVATE LIMITED,Startup/Other,1,15.64,15.64,7.5,0,"Plotly, Power BI",estimated_only
Ecolibrium Energy Pvt. Ltd,Startup/Other,1,21.65,21.65,12.5,0,,estimated_only
EZETAP MOBILE SOLUTIONS PVT. LTD,Startup/Other,1,15.91,15.91,6.5,0,"SQL, Python",estimated_only
ETWO Education Technologies India Pvt Ltd.,Startup/Other,1,6.84,6.84,3.0,0,"Machine Learning, Power BI, Tableau, SQL, Python",estimated_only
ETON SOLUTIONS,Startup/Other,1,10.27,10.27,3.5,0,,estimated_only
ERM India Private Limited,Startup/Other,1,15.99,15.99,6.0,0,Azure,estimated_only
EQUINITI ICS India Pvt Ltd,Startup/Other,1,9.62,9.62,3.5,0,,estimated_only
EQ India,Startup/Other,1,7.1,7.1,3.0,0,,estimated_only
ENSTRAPP IT SOLUTIONS PRIVATE LIMITED,Startup/Other,1,14.61,14.61,7.0,0,"Machine Learning, Java, APIs, SQL, Docker",estimated_only
EIGENRISK BUSINESS SOLUTIONS INDIA PRIVATE LIMITED,Startup/Other,1,10.99,10.99,4.5,0,SQL,estimated_only
EF INFORMATION SYSTEMS PVT LTD,Startup/Other,1,6.6,6.6,2.5,0,Excel,estimated_only
EDP Software Limited,Startup/Other,1,12.17,12.17,4.5,0,"SQL, Python, Spark",estimated_only
ECOSYLANTECH SOLUTIONS PRIVATE LIMITED,Startup/Other,1,17.48,17.48,7.5,0,,estimated_only
ECOLAB DIGITAL CENTER PVT LTD,Product,1,19.64,19.64,8.0,0,"Azure, Machine Learning, SQL, Python",estimated_only
THEBES IT SOLUTIONS (INDIA) PRIVATE LIMITED,Startup/Other,1,16.6,16.6,6.0,0,"C++, Python, Java, Spark, Scala",estimated_only
Tech Wynk It Solutions LLP,Startup/Other,1,17.04,17.04,5.5,0,Power BI,estimated_only
Tata Unistore,Startup/Other,1,10.16,10.16,3.5,0,Agile,estimated_only
Tarento Technologies Pvt Ltd,Startup/Other,1,16.86,16.86,5.5,0,"ETL, NoSQL, MongoDB, Communication, Python",estimated_only
Tarams Software Technologies,Startup/Other,1,10.85,10.85,4.0,0,"Data Modeling, Tableau, SQL",estimated_only
TalPro,Startup/Other,1,17.46,17.46,5.5,0,"NLP, Python, Spark",estimated_only
Tactopus Learning Solutions Private Limited,Startup/Other,1,9.68,9.68,4.5,0,,estimated_only
TRICON INFOTECH PVT LTD,Startup/Other,1,28.79,28.79,8.5,0,"Airflow, SQL, Python, dbt",estimated_only
Amagi Media Labs,Startup/Other,1,12.31,12.31,6.5,0,,estimated_only
Altysys,Startup/Other,1,10.47,10.47,3.5,0,"ETL, SQL, Airflow, AWS",estimated_only
Alphacom Systems and Solutions Pvt Ltd,Startup/Other,1,17.13,17.13,8.0,0,"Data Modeling, Communication",estimated_only
Alloys Consulting Private Limited,Startup/Other,1,24.41,24.41,8.5,0,"ETL, SQL, Git, Spark",estimated_only
Alliance Pro IT Private Limited,Startup/Other,1,21.67,21.67,9.5,0,"Java, Scala, Spark, AWS",estimated_only
AllGoVision Technologies Pvt. Ltd,Startup/Other,1,15.06,15.06,5.5,0,"SQL, MongoDB, NoSQL",estimated_only
Aliqan Services Private Limited,Startup/Other,1,6.6,6.6,3.0,0,SQL,estimated_only
TOOKITAKI TECHNOLOGIES PRIVATE LIMITED,Startup/Other,1,10.19,10.19,3.5,0,,estimated_only
TM Inputs & Services Pvt. Ltd.,Startup/Other,1,17.93,17.93,5.5,0,Machine Learning,estimated_only
Technopride Ltd.,Startup/Other,1,18.71,18.71,5.5,0,"SQL, Communication, Python, Spark",estimated_only
Techasoft,Startup/Other,1,10.62,10.62,4.5,0,"Machine Learning, Python, AWS",estimated_only
E-Solutions IT Services Pvt Ltd,Startup/Other,1,16.88,16.88,6.5,0,"Agile, Spark, Communication, Azure, Scala",estimated_only
Dynpro India Pvt. Ltd.,Startup/Other,1,17.83,17.83,7.0,0,"GCP, Spark, Azure, Python, Docker",estimated_only
Ducen,Startup/Other,1,30.12,30.12,10.0,0,"Machine Learning, SQL, Python, Spark",estimated_only
Dremio,Startup/Other,1,6.02,6.02,3.0,0,,estimated_only
Draup,Startup/Other,1,27.41,27.41,8.5,0,"Machine Learning, Python, Spark, AWS",estimated_only
Doxel,Startup/Other,1,8.57,8.57,4.0,0,,estimated_only
Diverse Lynx India Pvt. Ltd,Startup/Other,1,15.44,15.44,5.5,0,"MATLAB, Python",estimated_only
Disha Consultants,Startup/Other,1,7.17,7.17,3.0,0,"Data Visualization, Excel",estimated_only
"Digital Management, LLC",Startup/Other,1,17.52,17.52,7.0,0,"Git, SQL, Python, Docker, AWS",estimated_only
Digi Verve Technologies Private Limited,Startup/Other,1,4.3,4.3,1.0,0,"NoSQL, MongoDB, R, Python, Excel",estimated_only
Diabsolut Inc.,Startup/Other,1,6.69,6.69,3.0,0,"Machine Learning, NoSQL, MongoDB",estimated_only
Dexndot Solutions (OPC) Pvt LTD,Startup/Other,1,18.83,18.83,7.5,0,"Spark, Snowflake, Azure, Tableau, Python",estimated_only
Denave India Pvt Ltd.,Startup/Other,1,15.44,15.44,7.5,0,"Data Visualization, Tableau, Power BI, Excel",estimated_only
TechChefs Software Pvt. Ltd.,Startup/Other,1,15.96,15.96,6.5,0,"ETL, Spark",estimated_only
Affine,Startup/Other,1,11.81,11.81,4.0,0,"Machine Learning, ETL, Power BI, SQL, Python",estimated_only
Aelius City HR Solutions (OPC) Private limited,Startup/Other,1,10.73,10.73,5.0,0,"Looker, NoSQL, Power BI, Tableau, SQL",estimated_only
Advent Global Solution Private Limited,Startup/Other,1,16.76,16.76,7.5,0,"SQL, Scala, Spark",estimated_only
Advanced Micro Devices,Startup/Other,1,22.86,22.86,9.5,0,Communication,estimated_only
Thompsons HR Consulting,Startup/Other,1,10.47,10.47,4.5,0,,estimated_only
The millionvisions,Startup/Other,1,4.37,4.37,0.5,0,"SQL, Java, Python",estimated_only
The Pathweavers,Startup/Other,1,15.31,15.31,8.0,0,"Data Modeling, SQL, Agile, Spark",estimated_only
The Glove,Startup/Other,1,14.71,14.71,6.5,0,"ETL, Communication, SQL, Python, AWS",estimated_only
The Coca-Cola Company (RPSI),Product,1,36.13,36.13,10.0,0,"Azure, Spark, Databricks",estimated_only
The Briminc,Startup/Other,1,23.84,23.84,14.5,0,"Machine Learning, Java, Python",estimated_only
Teva Pharmaceuticals,Startup/Other,1,9.19,9.19,3.5,0,,estimated_only
Teq Analytics,Startup/Other,1,17.1,17.1,5.5,0,"GCP, Machine Learning, ETL, Tableau, Python",estimated_only
Temenos,Startup/Other,1,10.24,10.24,5.0,0,,estimated_only
Tekvity Pvt Ltd,Startup/Other,1,22.28,22.28,10.0,0,ETL,estimated_only
Teksands,Startup/Other,1,14.38,14.38,5.5,0,"ETL, SQL, Azure",estimated_only
Tecqubes Technologies,Startup/Other,1,10.34,10.34,3.5,0,C++,estimated_only
Deluxe Entertainment Distribution India Pvt Ltd,Startup/Other,1,5.94,5.94,1.5,0,Excel,estimated_only
Deloitte,Consulting,1,13.13,13.13,4.5,0,"GCP, SQL, Spark",estimated_only
Delivery Centric Technology Services Pvt Ltd,Startup/Other,1,11.73,11.73,5.0,0,"Data Modeling, SQL, Git, Spark",estimated_only
Deep Learning Computer Vision company,Startup/Other,1,10.86,10.86,5.0,0,"Machine Learning, Java, Spark, TensorFlow, Python",estimated_only
Decision Minds India private Limited,Startup/Other,1,18.01,18.01,6.0,0,"Kafka, SQL, Python, Spark",estimated_only
DeHaat,Startup/Other,1,14.25,14.25,6.0,0,,estimated_only
Datamatics Global services Ltd.,Startup/Other,1,9.64,9.64,3.5,0,,estimated_only
DataTrained,Startup/Other,1,7.82,7.82,3.0,0,"Machine Learning, Spark, Data Modeling, Tableau, Python",estimated_only
DataPMI Technologies LLP,Startup/Other,1,16.81,16.81,7.5,0,"NoSQL, Azure, SQL, Python, Databricks",estimated_only
DataDirect Networks Inc.,Startup/Other,1,23.57,23.57,8.5,0,"Machine Learning, Statistics",estimated_only
Century Real Estate Holdings Pvt. Ltd,Startup/Other,1,10.33,10.33,3.5,0,Excel,estimated_only
Central Business Solution,Startup/Other,1,16.82,16.82,5.5,0,"SQL, NoSQL",estimated_only
"Center for Study of Science, Technology and Policy",Startup/Other,1,7.1,7.1,2.5,0,SAS,estimated_only
Aidetic Software Pvt Ltd,Startup/Other,1,7.29,7.29,3.0,0,"NumPy, TensorFlow, Python, NLP",estimated_only
Aidetic,Startup/Other,1,7.37,7.37,3.0,0,"Machine Learning, SQL, Python, Docker",estimated_only
Affine Analytics Pvt Ltd,Startup/Other,1,11.29,11.29,4.0,0,"Spark, Scala, Azure, SQL, Python",estimated_only
True Beacon,Startup/Other,1,15.56,15.56,6.5,0,"GCP, Java, Spark",estimated_only
Trinkerr,Startup/Other,1,9.64,9.64,3.5,0,,estimated_only
Trigent,Startup/Other,1,7.29,7.29,1.5,0,"ETL, Python, Scala, Spark",estimated_only
Triangle Global,Startup/Other,1,16.69,16.69,7.0,0,"Scala, AWS",estimated_only
Travix International,Startup/Other,1,10.57,10.57,4.0,0,,estimated_only
TransOrg Solutions Services (P) Ltd.,Startup/Other,1,18.76,18.76,6.5,0,"Machine Learning, Statistics, R, SQL, Python",estimated_only
TransOrg Solutions & Services (P) Ltd.,Startup/Other,1,11.57,11.57,4.5,0,"Python, Spark, Kafka, SQL, Scala",estimated_only
Tradepath Capital,Startup/Other,1,18.31,18.31,6.0,0,"Machine Learning, Python, Statistics",estimated_only
Toppr,Startup/Other,1,17.3,17.3,5.5,0,"Data Visualization, Tableau, SQL, Python",estimated_only
TopGear Consultants Pvt Ltd.,Startup/Other,1,16.05,16.05,6.5,0,"ETL, SQL, AWS",estimated_only
Tookitaki,Startup/Other,1,17.42,17.42,7.5,0,"SQL, Spark",estimated_only
Tintri,Startup/Other,1,15.26,15.26,8.0,0,"Machine Learning, AWS",estimated_only
ThoughtFocus Information Technologies Pvt Limited,Startup/Other,1,21.73,21.73,10.5,0,"SQL, Agile",estimated_only
ThoughtClan Technologies Pvt Ltd.,Startup/Other,1,7.52,7.52,3.0,0,"Machine Learning, NoSQL, MongoDB, Azure, Python",estimated_only
Alike Thoughts Solutions Pvt. Ltd.,Startup/Other,1,17.77,17.77,6.5,0,"Kafka, SQL, Airflow, Spark",estimated_only
Akamai,Startup/Other,1,14.12,14.12,5.5,0,Agile,estimated_only
Utopus Insights,Startup/Other,1,11.58,11.58,4.5,0,"Machine Learning, Git",estimated_only
Ushur,Startup/Other,1,23.74,23.74,8.5,0,"Java, Python, Spark",estimated_only
UprightHC Solutions Private Limited,Startup/Other,1,14.49,14.49,6.0,0,"Machine Learning, TensorFlow, Python",estimated_only
Upaya Social Ventures,Startup/Other,1,5.77,5.77,2.0,0,,estimated_only
Unocoin,Startup/Other,1,10.41,10.41,4.0,0,"GCP, Power BI, Data Modeling",estimated_only
Unacademy,Product,1,12.24,12.24,5.0,0,,estimated_only
UYM CAREERS PVT. LTD.,Startup/Other,1,16.66,16.66,6.0,0,"Git, AWS",estimated_only
USEFULBI PRIVATE LIMITED,Startup/Other,1,16.6,16.6,7.5,0,"AWS, Azure, SQL, Python, Databricks",estimated_only
US RECRUITMENT CONSULTANTS,Startup/Other,1,15.43,15.43,7.5,0,"SAS, Java, Python, ETL",estimated_only
UNEXT LEARNING PRIVATE LIMITED,Startup/Other,1,11.29,11.29,4.5,0,"ETL, Azure, Spark, AWS",estimated_only
UNBXD Software Pvt Ltd,Startup/Other,1,17.09,17.09,5.5,0,GCP,estimated_only
Twenty20 Systems,Startup/Other,1,15.7,15.7,5.5,0,"Tableau, Java, AWS",estimated_only
Ttec Digital Analytics India LLC,Startup/Other,1,20.87,20.87,9.5,0,"SQL, Python, Spark",estimated_only
Truminds Software Systems Private Limited,Startup/Other,1,14.84,14.84,5.5,0,"C++, Java, Python",estimated_only
TrueView HR Consulting Pvt. Ltd,Startup/Other,1,17.79,17.79,7.0,0,"Tableau, Python, Machine Learning, AWS",estimated_only
TrueCover,Startup/Other,1,9.72,9.72,4.0,0,Excel,estimated_only
Accronic Private Limited,Startup/Other,1,9.81,9.81,4.5,0,Excel,estimated_only
Accenture Solutions Pvt Ltd,Consulting,1,16.66,16.66,5.5,0,"GCP, Python, Agile",estimated_only
VALIANCE ANALYTICS PRIVATE LIMITED,Startup/Other,1,17.24,17.24,6.5,0,"Airflow, SQL, Python",estimated_only
VAAKRUTHI SOFTWARE SOLUTIONS PRIVATE LIMITED,Startup/Other,1,17.55,17.55,7.0,0,"Azure, Databricks",estimated_only
V2Soft,Startup/Other,1,16.63,16.63,7.5,0,SQL,estimated_only
Centena International Services Private Limited,Startup/Other,1,11.15,11.15,4.5,0,"Data Modeling, SQL, Power BI",estimated_only
Caterpillar Inc,Startup/Other,1,11.16,11.16,4.5,0,SQL,estimated_only
"Catchpoint Systems, Inc",Startup/Other,1,10.41,10.41,4.5,0,,estimated_only
Cartesian Consulting Private Limited,Startup/Other,1,11.41,11.41,3.5,0,"ETL, SQL",estimated_only
Careerist management Consultants Pvt. Ltd.,Startup/Other,1,18.56,18.56,7.5,0,"SQL, Power BI",estimated_only
Career Soft Solutions Pvt. Ltd.,Startup/Other,1,23.91,23.91,8.5,0,"GCP, Python, Spark",estimated_only
DTDHI HEALTH INDIA PRIVATE LIMITED,Startup/Other,1,16.08,16.08,6.0,0,"NoSQL, MongoDB, Kafka, SQL, Python",estimated_only
DOCSKIFF-JAGGAER,Startup/Other,1,11.8,11.8,3.5,0,"Python, AWS",estimated_only
DMI Pvt. Ltd,Startup/Other,1,27.07,27.07,9.5,0,Machine Learning,estimated_only
DMI,Startup/Other,1,22.67,22.67,9.5,0,"Machine Learning, Python, AWS, R",estimated_only
V-Align Technologies,Startup/Other,1,6.67,6.67,1.5,0,Statistics,estimated_only
VERTICURL MARKETING PRIVATE LIMITED,Startup/Other,1,11.2,11.2,4.0,0,"GCP, SQL, Data Modeling",estimated_only
VANTAGEIQ TECHNOLOGIES (OPC) PRIVATE LIMITED,Startup/Other,1,11.05,11.05,4.5,0,"NoSQL, Spark, SQL, Python, AWS",estimated_only
DM Healthcare LLC,Startup/Other,1,21.03,21.03,8.5,0,"SQL, Java, NoSQL",estimated_only
DISYS INDIA PRIVATE LIMITED,Startup/Other,1,15.36,15.36,6.5,0,"Azure, Python, Databricks",estimated_only
DEVKRAFT TECHNOLOGIES PRIVATE LIMITED,Startup/Other,1,10.38,10.38,5.0,0,"SQL, Scala, Spark",estimated_only
DATA TRAINED EDUCATION PRIVATE LIMITED,Startup/Other,1,4.32,4.32,1.0,0,"Machine Learning, Power BI, NLP, Statistics, Python",estimated_only
D2 Retro,Startup/Other,1,5.95,5.95,1.5,0,Excel,estimated_only
D Cube Analytics,Startup/Other,1,21.03,21.03,10.5,0,"Git, Agile",estimated_only
CygnusPro Software Solutions Pvt. Ltd,Startup/Other,1,26.15,26.15,8.5,0,"Data Modeling, AWS",estimated_only
Cyberinc,Startup/Other,1,6.59,6.59,2.5,0,"Data Modeling, Tableau",estimated_only
CustomerXPs Software Pvt Ltd,Startup/Other,1,25.39,25.39,10.5,0,"Machine Learning, Python, Spark",estimated_only
Cunesoft India Private Limited (a Phlexglobal Company),Startup/Other,1,17.19,17.19,5.5,0,"Machine Learning, NumPy, NLP, Python, Scikit-learn",estimated_only
Crown Solutions India (P) Ltd,Startup/Other,1,11.46,11.46,4.5,0,,estimated_only
CriticalRiver Technologies Private Limited,Startup/Other,1,14.11,14.11,7.5,0,"Agile, Communication, Data Modeling, Tableau, SQL",estimated_only
Adept Consulting,Startup/Other,1,15.41,15.41,8.0,0,"Data Visualization, Spark, Scala, Tableau, Python",estimated_only
Acuvate Software,Startup/Other,1,15.23,15.23,5.5,0,"Azure, Communication, Power BI, Spark",estimated_only
Virtuoso Staffing Solutions Pvt Ltd,Startup/Other,1,26.54,26.54,8.5,0,"SQL, Python",estimated_only
Virtuoso Recruitment Solutions,Startup/Other,1,16.38,16.38,5.5,0,"Data Visualization, Kafka, Plotly, Tableau, SQL",estimated_only
Virtual Employee Pvt. Ltd,Startup/Other,1,10.29,10.29,5.0,0,"ETL, SQL, Communication, Git",estimated_only
Vichara Technologies,Startup/Other,1,26.13,26.13,10.5,0,"SQL, Azure, Spark, AWS",estimated_only
Vibrant Aspirations Private Limited,Startup/Other,1,11.47,11.47,4.5,0,"Azure, SQL, Java, Python",estimated_only
Vertex Offshore Services Pvt Ltd,Startup/Other,1,16.12,16.12,5.5,0,"Azure, Python, APIs, Agile",estimated_only
Verisk Analytics,Startup/Other,1,26.78,26.78,9.0,0,"Spark, Data Modeling, SQL, Python, AWS",estimated_only
VeARC India,Startup/Other,1,11.88,11.88,4.5,0,"Python, Spark, AWS",estimated_only
Vdart Software Services Private Limited,Startup/Other,1,21.89,21.89,8.5,0,,estimated_only
Varite,Startup/Other,1,10.25,10.25,3.5,0,"Tableau, Agile",estimated_only
Vahak,Startup/Other,1,9.71,9.71,4.5,0,"GCP, Data Visualization",estimated_only
Vacancieshub HRM solutions Pvt Ltd,Startup/Other,1,18.08,18.08,7.5,0,"NoSQL, Spark, Airflow, SQL, Scala",estimated_only
VRIZE,Startup/Other,1,14.23,14.23,7.5,0,"SQL, Java, Python, AWS",estimated_only
VME VHIRE SOLUTIONS PRIVATE LIMITED,Startup/Other,1,12.13,12.13,5.0,0,"GCP, SQL, Airflow, Spark",estimated_only
VIPSA TALENT SOLUTIONS PRIVATE LIMITED,Startup/Other,1,19.0,19.0,5.5,0,"Azure, Spark, Databricks",estimated_only
VIAPROM Analytics,Startup/Other,1,6.75,6.75,3.0,0,"SAS, SQL, Excel",estimated_only
WeRecruit Talent,Startup/Other,1,11.31,11.31,3.5,0,"Machine Learning, Spark",estimated_only
Watson Pharma,Startup/Other,1,9.32,9.32,3.5,0,,estimated_only
Waterleaf Consultants Pvt. Ltd.,Startup/Other,1,22.06,22.06,13.5,0,"Data Visualization, ETL, Azure, Data Modeling, SQL",estimated_only
WSNE Consulting Pvt Ltd,Startup/Other,1,16.34,16.34,5.5,0,"Python, R",estimated_only
WSD Consultant,Startup/Other,1,7.94,7.94,3.0,0,Machine Learning,estimated_only
WM Global Technology Services India Pvt Ltd,Startup/Other,1,11.37,11.37,5.0,0,"GCP, Spark, Airflow, Azure, SQL",estimated_only
WIPZO SYSTECH PRIVATE LIMITED,Startup/Other,1,16.12,16.12,5.5,0,"GCP, Java, Spark, Python, AWS",estimated_only
WINDS E WORLD,Startup/Other,1,28.34,28.34,9.5,0,Python,estimated_only
WHATS ON INDIA MEDIA PRIVATE LIMITED,Startup/Other,1,6.59,6.59,1.5,0,"Airflow, SQL, Python, Spark",estimated_only
Vrinda Global Private Limited,Startup/Other,1,10.06,10.06,5.0,0,"NoSQL, Python, Docker",estimated_only
Vonage,Startup/Other,1,11.7,11.7,3.5,0,"Kafka, Python",estimated_only
Vokal,Startup/Other,1,10.61,10.61,3.5,0,"Plotly, R, Excel",estimated_only
Vodafone India Services Pvt.Ltd,Startup/Other,1,18.16,18.16,5.5,0,"Machine Learning, SAS, Spark, R, SQL",estimated_only
Vivid Edge Corp,Startup/Other,1,20.83,20.83,11.0,0,"Docker, SQL, NoSQL, APIs",estimated_only
Vitasta Consulting,Startup/Other,1,16.29,16.29,6.5,0,,estimated_only
Visionet Systems Private Limited.,Startup/Other,1,18.01,18.01,5.5,0,"Spark, Airflow, Git, Scala, APIs",estimated_only
WidasConcepts India Pvt.Ltd,Startup/Other,1,10.68,10.68,4.5,0,"Java, Git, Spark, Agile",estimated_only
